 14.298  0.363  7.488  7.845 -7.087  5.998  1.185  0.135  8.215
  -7.066  1.612  0.135  2.748 -2.748-88.380  0.000 14.277  -0.38
 91218 830 2 5 7 4 1350.6459 1351.6284
 14.753  0.347 11.157 11.499 -5.128  8.403  2.428  3.870 11.744
  -3.249 17.332 10.822  5.660 -0.903  7.145  6.418 14.196   0.01
 91218 830 2 5 7 4 1350.6459 1351.6284
 14.615  0.485 11.557 12.033 -3.745  9.651  0.681  5.624 11.744
  -3.249 17.332 10.822  5.660 -0.903  7.145  6.418 14.196   0.01
 91218 830 2 5 7 4 1350.6459 1351.6284
 14.944  0.101 11.934 12.033 -4.068  9.651  2.748  5.624 11.744
  -3.249 17.332 10.822  5.660 -0.903  7.145  6.418 14.196   0.01
 91218 830 2 5 7 4 1350.6459 1351.6284
 15.029  0.300 10.907 11.202  0.798 14.600  1.111  1.133 11.744
  -3.249 17.332 10.822  5.660 -0.903  7.145  6.418 14.196   0.01
 91318 85414 62023 1351.6284 1352.8799
 15.343  0.027-11.155-11.189-12.748  5.221  0.332  0.050-11.293
 -15.614 39.599 60.139  5.381 -1.411  2.257 15.061 15.038   0.00
 91318 85414 62023 1351.6284 1352.8799
 15.063 -0.093-11.663-11.547-13.032  4.587  3.426  2.614-11.293
 -15.614 39.599 60.139  5.381 -1.411  2.257 15.061 15.038   0.00
 91318 85414 62023 1351.6284 1352.8799
 14.839 -0.108-11.586-11.451-13.719  3.620  0.993  4.146-11.293
 -15.614 39.599 60.139  5.381 -1.411  2.257 15.061 15.038   0.00
 91318 85414 62023 1351.6284 1352.8799
 15.079  0.036-11.406-11.451-14.019  3.620  0.554  4.146-11.293
 -15.614 39.599 60.139  5.381 -1.411  2.257 15.061 15.038   0.00
 91318 85414 62023 1351.6284 1352.8799
 15.474 -0.214-10.224 -9.956-14.046  4.089  2.607 15.897-11.293
 -15.614 39.599 60.139  5.381 -1.411  2.257 15.061 15.038   0.00
 91318 85414 62023 1351.6284 1352.8799
 15.179  0.122 -9.805 -9.958-14.797  2.967  0.050  2.869-11.293
 -15.614 39.599 60.139  5.381 -1.411  2.257 15.061 15.038   0.00
 91318 85414 62023 1351.6284 1352.8799
 14.678 -0.050-11.351-11.289-19.384 -2.246  1.668  0.050-11.293
 -15.614 39.599 60.139  5.381 -1.411  2.257 15.061 15.038   0.00
 91318 85414 62023 1351.6284 1352.8799
 14.879  0.157-10.585-10.782-19.038 -1.648  8.070  1.150-11.293
 -15.614 39.599 60.139  5.381 -1.411  2.257 15.061 15.038   0.00
 91318 85414 62023 1351.6284 1352.8799
 15.477  0.065-15.416-15.497-18.593 -0.455  0.256  5.168-11.293
 -15.614 39.599 60.139  5.381 -1.411  2.257 15.061 15.038   0.00
 91318 854 2 2 4 2 1351.6284 1352.8799
 13.866  1.438 11.499 13.299  8.403 24.525  3.870  3.168 11.750
   9.735 10.822  4.529  4.757 -2.734  6.418-16.223 13.282   1.37
 91318 854 2 2 4 2 1351.6284 1352.8799
 14.465  1.463 12.033 13.864  9.651 26.522  5.624  1.361 11.750
   9.735 10.822  4.529  4.757 -2.734  6.418-16.223 13.282   1.37
 91318 854 2 2 4 2 1351.6284 1352.8799
 13.926  1.682 11.759 13.864 10.326 26.522  0.196  1.361 11.750
   9.735 10.822  4.529  4.757 -2.734  6.418-16.223 13.282   1.37
 91418 252 0 0 1 3 1352.8799 1353.7549
 13.448  1.314-12.048-13.198 12.106 23.012  0.472  0.125-12.048
  12.106  0.472  0.339  0.000  0.273  0.000 17.824 13.255   1.37
 91418 25211122321 1352.8799 1353.7549
 13.439  0.985-11.372-12.233  4.097 14.996  0.212  2.480-11.295
   1.975 60.139 64.889  3.970  0.728 15.061 23.191 14.493   0.51
 91418 25211122321 1352.8799 1353.7549
 13.860  0.681-11.451-12.047  3.620 14.888  4.146  2.309-11.295
   1.975 60.139 64.889  3.970  0.728 15.061 23.191 14.493   0.51
 91418 25211122321 1352.8799 1353.7549
 13.653  0.559-11.040-11.530  3.016 14.102  0.838  2.137-11.295
   1.975 60.139 64.889  3.970  0.728 15.061 23.191 14.493   0.51
 91418 25211122321 1352.8799 1353.7549
 13.869  0.761-15.085-15.751 -2.023  9.252  0.151  0.594-11.295
   1.975 60.139 64.889  3.970  0.728 15.061 23.191 14.493   0.51
 91418 25211122321 1352.8799 1353.7549
 13.653  0.917 -8.989 -9.791  0.882 11.968  1.592  1.443-11.295
   1.975 60.139 64.889  3.970  0.728 15.061 23.191 14.493   0.51
 91518 552 6152130 1353.7549 1354.6132
 13.062 -1.132-12.047-11.075 14.888 25.255  2.309  6.228-11.744
  13.797 64.889139.018  4.698  0.975 23.191 27.320 13.261   0.57
 91518 552 6152130 1353.7549 1354.6132
 13.375 -0.912-11.866-11.083 13.886 24.522  0.556  0.756-11.744
  13.797 64.889139.018  4.698  0.975 23.191 27.320 13.261   0.57
 91518 552 6152130 1353.7549 1354.6132
 13.737 -0.832-12.280-11.566 13.585 24.533  4.249  1.639-11.744
  13.797 64.889139.018  4.698  0.975 23.191 27.320 13.261   0.57
 91518 552 6152130 1353.7549 1354.6132
 13.211 -0.722-12.249-11.629 12.936 23.432  0.050  0.050-11.744
  13.797 64.889139.018  4.698  0.975 23.191 27.320 13.261   0.57
 91518 552 6152130 1353.7549 1354.6132
 13.393 -0.749-12.272-11.629 12.780 23.432  0.504  0.050-11.744
  13.797 64.889139.018  4.698  0.975 23.191 27.320 13.261   0.57
 91518 552 6152130 1353.7549 1354.6132
 12.834 -0.798 -9.791 -9.107 11.968 22.139  1.443  0.413-11.744
  13.797 64.889139.018  4.698  0.975 23.191 27.320 13.261   0.57
 91518 552 6152130 1353.7549 1354.6132
 13.074 -0.700-10.229 -9.628 11.158 21.536  0.300  3.277-11.744
  13.797 64.889139.018  4.698  0.975 23.191 27.320 13.261   0.57
 91518 552 6152130 1353.7549 1354.6132
 12.988 -0.902-10.621 -9.847 10.709 21.014  4.816  2.878-11.744
  13.797 64.889139.018  4.698  0.975 23.191 27.320 13.261   0.57
 91518 552 6152130 1353.7549 1354.6132
 13.437 -0.769-10.778-10.118 11.345 22.034  1.001  1.885-11.744
  13.797 64.889139.018  4.698  0.975 23.191 27.320 13.261   0.57
 91518 552 6152130 1353.7549 1354.6132
 12.870 -0.810-10.813-10.118 11.831 22.034  0.123  1.885-11.744
  13.797 64.889139.018  4.698  0.975 23.191 27.320 13.261   0.57
 91518 552 6152130 1353.7549 1354.6132
 13.446 -0.861-15.935-15.196  9.604 20.300  0.486 19.806-11.744
  13.797 64.889139.018  4.698  0.975 23.191 27.320 13.261   0.57
 91518 552 6152130 1353.7549 1354.6132
 13.274 -1.009-15.751-14.885  9.252 19.802  0.594  0.609-11.744
  13.797 64.889139.018  4.698  0.975 23.191 27.320 13.261   0.57
 91618 91613173026 1354.6132 1355.6173
 14.767  0.223-13.922-14.146 32.945 46.787  2.333  3.876-12.229
  24.335139.018 65.226  5.673  1.410 27.320 24.008 14.201   1.34
 91618 91613173026 1354.6132 1355.6173
 15.262  0.594-13.550-14.146 32.449 46.787  0.769  3.876-12.229
  24.335139.018 65.226  5.673  1.410 27.320 24.008 14.201   1.34
 91618 91613173026 1354.6132 1355.6173
 14.795  0.606-13.220-13.829 30.162 44.031  0.050  0.168-12.229
  24.335139.018 65.226  5.673  1.410 27.320 24.008 14.201   1.34
 91618 91613173026 1354.6132 1355.6173
 15.121  0.644-10.734-11.381 27.218 41.415  2.679  9.548-12.229
  24.335139.018 65.226  5.673  1.410 27.320 24.008 14.201   1.34
 91618 91613173026 1354.6132 1355.6173
 14.920  0.587-10.525-11.114 26.116 40.111 13.819  4.882-12.229
  24.335139.018 65.226  5.673  1.410 27.320 24.008 14.201   1.34
 91618 91613173026 1354.6132 1355.6173
 14.871  0.659-10.621-11.283 25.648 39.594  2.065  0.168-12.229
  24.335139.018 65.226  5.673  1.410 27.320 24.008 14.201   1.34
 91618 91613173026 1354.6132 1355.6173
 14.897  0.631-11.075-11.709 25.255 39.226  6.228  3.220-12.229
  24.335139.018 65.226  5.673  1.410 27.320 24.008 14.201   1.34
 91618 91613173026 1354.6132 1355.6173
 14.733  0.695-11.083-11.782 24.522 38.329  0.756  0.240-12.229
  24.335139.018 65.226  5.673  1.410 27.320 24.008 14.201   1.34
 91618 91613173026 1354.6132 1355.6173
 14.614  0.473 -8.491 -8.966 23.456 37.143  6.243  0.174-12.229
  24.335139.018 65.226  5.673  1.410 27.320 24.008 14.201   1.34
 91618 91613173026 1354.6132 1355.6173
 14.722  0.214-11.566-11.782 24.533 38.329  1.639  0.240-12.229
  24.335139.018 65.226  5.673  1.410 27.320 24.008 14.201   1.34
 91618 91613173026 1354.6132 1355.6173
 14.956  0.672-11.629-12.304 23.432 37.463  0.050  0.131-12.229
  24.335139.018 65.226  5.673  1.410 27.320 24.008 14.201   1.34
 91618 91613173026 1354.6132 1355.6173
 14.521  0.449 -9.628-10.079 21.536 35.131  3.277  1.645-12.229
  24.335139.018 65.226  5.673  1.410 27.320 24.008 14.201   1.34
 91618 91613173026 1354.6132 1355.6173
 15.041  0.231 -9.847-10.079 21.014 35.131  2.878  1.645-12.229
  24.335139.018 65.226  5.673  1.410 27.320 24.008 14.201   1.34
 91618 91613173026 1354.6132 1355.6173
 15.195  0.683-13.983-14.669 24.155 38.426  5.775  0.266-12.229
  24.335139.018 65.226  5.673  1.410 27.320 24.008 14.201   1.34
 91618 91613173026 1354.6132 1355.6173
 14.612  0.377-14.640-15.018 23.934 37.620  2.692  1.210-12.229
  24.335139.018 65.226  5.673  1.410 27.320 24.008 14.201   1.34
 91718 91114122615 1355.6173 1356.6152
 14.479 -0.166-11.697-11.531 40.675 54.143  2.256  0.884-13.577
  37.608 65.226 37.264  7.083 -2.620 24.008 11.297 16.045  -1.81
 91718 91114122615 1355.6173 1356.6152
 14.352 -0.179-11.114-10.935 40.111 53.452  4.882  2.369-13.577
  37.608 65.226 37.264  7.083 -2.620 24.008 11.297 16.045  -1.81
 91718 91114122615 1355.6173 1356.6152
 14.871 -0.349-11.283-10.935 39.594 53.452  0.168  2.369-13.577
  37.608 65.226 37.264  7.083 -2.620 24.008 11.297 16.045  -1.81
 91718 91114122615 1355.6173 1356.6152
 14.997 -0.651-10.513 -9.863 34.226 48.211  7.288  3.260-13.577
  37.608 65.226 37.264  7.083 -2.620 24.008 11.297 16.045  -1.81
 91718 91114122615 1355.6173 1356.6152
 14.792 -0.472-12.202-11.731 39.394 53.174  0.726  1.398-13.577
  37.608 65.226 37.264  7.083 -2.620 24.008 11.297 16.045  -1.81
 91718 91114122615 1355.6173 1356.6152
 14.336 -0.533-11.709-11.176 39.226 52.552  3.220  4.941-13.577
  37.608 65.226 37.264  7.083 -2.620 24.008 11.297 16.045  -1.81
 91718 91114122615 1355.6173 1356.6152
 15.236 -0.607-11.782-11.176 38.329 52.552  0.240  4.941-13.577
  37.608 65.226 37.264  7.083 -2.620 24.008 11.297 16.045  -1.81
 91718 91114122615 1355.6173 1356.6152
 14.601 -0.162-17.472-17.310 32.135 45.724  0.050  1.773-13.577
  37.608 65.226 37.264  7.083 -2.620 24.008 11.297 16.045  -1.81
 91718 911 0 0 1 2 1355.6173 1356.6152
 13.118 -0.532 19.339 18.808-53.193-41.083  7.504  3.560 19.339
 -53.193  7.504  6.109  0.000  0.403  0.000 78.637 13.153  -0.70
 91818 913 0 0 1 7 1356.6152 1357.6105
 12.215 -0.199-17.656-17.458 46.567 57.744 26.480 19.998-17.656
  46.567 26.480 22.353  0.000  7.433  0.000 77.796 12.233  -0.59
 91818 913 1 1 2 5 1356.6152 1357.6105
 14.559 -0.538 18.413 17.878-40.999-27.490  2.550  0.207 18.644
 -41.048  6.109 10.503  0.403  0.815 78.637 53.954 14.241  -0.67
 91818 913 1 1 2 5 1356.6152 1357.6105
 14.089 -0.484 18.808 18.327-41.083-28.042  3.560  1.303 18.644
 -41.048  6.109 10.503  0.403  0.815 78.637 53.954 14.241  -0.67
 91818 913 1 1 2 1 1356.6152 1357.6105
 14.099 -0.528 15.709 15.183-59.095-46.043 32.257 21.866 15.711
 -59.098 32.369 21.866  1.084 -1.084 45.171  0.000 14.101  -0.53
 91918 920 2 2 4 5 1357.6105 1358.6194
 13.313 -0.158 -8.886 -8.727-50.944-38.503  9.544 15.741 -8.651
 -50.271 12.854 19.649  3.957 -0.574 16.064  4.194 13.153  -0.05
 91918 920 2 2 4 5 1357.6105 1358.6194
 12.937 -0.011 -8.925 -8.914-54.006-41.944  0.527  0.050 -8.651
 -50.271 12.854 19.649  3.957 -0.574 16.064  4.194 13.153  -0.05
 91918 920 2 2 4 5 1357.6105 1358.6194
 13.384  0.300 -7.776 -8.079-47.236-34.724  2.732  0.050 -8.651
 -50.271 12.854 19.649  3.957 -0.574 16.064  4.194 13.153  -0.05
 91918 920 0 0 1 4 1357.6105 1358.6194
 13.218  0.237 15.183 15.422-46.043-33.699 21.866 18.949 15.183
 -46.043 21.866 19.338  0.000  1.661  0.000 18.031 13.251   0.23
 91918 920 2 3 5 4 1357.6105 1358.6194
 12.983  0.897 17.446 18.351-27.466-15.358  4.873  0.538 17.972
 -27.856 10.503  8.510  1.218  0.991 53.954 18.283 14.889   0.56
 91918 920 2 3 5 4 1357.6105 1358.6194
 13.007  0.469 17.878 18.351-27.490-15.358  0.207  0.538 17.972
 -27.856 10.503  8.510  1.218  0.991 53.954 18.283 14.889   0.56
 91918 920 2 3 5 4 1357.6105 1358.6194
 13.068  0.908 18.327 19.243-28.042-15.849  1.303  0.230 17.972
 -27.856 10.503  8.510  1.218  0.991 53.954 18.283 14.889   0.56
 91918 920 2 3 5 4 1357.6105 1358.6194
 13.443  0.783 18.738 19.528-28.277-15.705  2.727  0.871 17.972
 -27.856 10.503  8.510  1.218  0.991 53.954 18.283 14.889   0.56
 92018 9 7 2 3 5 5 1358.6194 1359.6160
 14.173  0.389 -8.398 -8.786-35.094-21.951  2.875  0.050 -8.603
 -37.992 19.649  1.508  3.383 -1.898  4.194 41.573 14.341  -0.10
 92018 9 7 2 3 5 5 1358.6194 1359.6160
 14.719  0.082 -8.079 -8.161-34.724-21.036  0.050  0.011 -8.603
 -37.992 19.649  1.508  3.383 -1.898  4.194 41.573 14.341  -0.10
 92018 9 7 2 3 5 5 1358.6194 1359.6160
 14.600  0.004 -8.727 -8.730-38.503-24.934 15.741  1.168 -8.603
 -37.992 19.649  1.508  3.383 -1.898  4.194 41.573 14.341  -0.10
 92018 9 7 2 3 5 5 1358.6194 1359.6160
 15.003  0.363 -7.166 -7.527-38.273-24.303  0.932  0.229 -8.603
 -37.992 19.649  1.508  3.383 -1.898  4.194 41.573 14.341  -0.10
 92018 9 7 0 0 1 1 1358.6194 1359.6160
 14.400 -0.019 -7.743 -7.724-49.584-36.214 11.646  6.536 -7.743
 -49.584 11.646  6.536  0.000  0.000  0.000  0.000 14.400  -0.02
 92018 9 7 6 41016 1358.6194 1359.6160
 15.540 -0.568  7.732  7.166-41.836-27.330  1.336  0.977  8.057
 -45.843 21.053 31.349  4.502  1.619 10.982  9.835 17.228   0.00
 92018 9 7 6 41016 1358.6194 1359.6160
 16.231 -0.773  7.937  7.166-42.524-27.330  0.050  0.977  8.057
 -45.843 21.053 31.349  4.502  1.619 10.982  9.835 17.228   0.00
 92018 9 7 6 41016 1358.6194 1359.6160
 15.719 -0.690  9.144  8.456-48.179-33.495  5.217  2.187  8.057
 -45.843 21.053 31.349  4.502  1.619 10.982  9.835 17.228   0.00
 92018 9 7 6 41016 1358.6194 1359.6160
 15.820 -1.023  9.476  8.456-48.280-33.495  2.590  2.187  8.057
 -45.843 21.053 31.349  4.502  1.619 10.982  9.835 17.228   0.00
 92018 9 7 3 1 413 1358.6194 1359.6160
 15.032  0.344 14.078 14.420-31.083-17.084  0.050  0.371 15.412
 -33.666 19.338 39.066  1.661  0.305 18.031 -1.028 14.993   0.51
 92018 9 7 3 1 413 1358.6194 1359.6160
 15.577 -0.093 14.213 14.121-32.359-17.817  0.050  0.431 15.412
 -33.666 19.338 39.066  1.661  0.305 18.031 -1.028 14.993   0.51
 92018 9 7 1 3 4 1 1358.6194 1359.6160
 17.371 -0.991 19.528 18.540-15.705  0.625  0.871  2.347 18.542
 -13.825  8.510  2.347  2.209 -2.209 18.283  0.000 15.484   0.00
 92018 9 7 1 3 4 1 1358.6194 1359.6160
 17.515 -0.705 19.243 18.540-15.849  0.625  0.230  2.347 18.542
 -13.825  8.510  2.347  2.209 -2.209 18.283  0.000 15.484   0.00
 92118 912 4 1 5 3 1359.6160 1360.6542
 14.276  1.637 -7.612 -9.311-24.004-10.204  0.050 14.795 -8.509
 -24.681  1.508 26.217  1.485  0.588 41.573 28.774 15.228   0.63
 92118 912 4 1 5 3 1359.6160 1360.6542
 14.564  1.718 -7.527 -9.311-24.303-10.204  0.229 14.795 -8.509
 -24.681  1.508 26.217  1.485  0.588 41.573 28.774 15.228   0.63
 92118 912 0 0 1 1 1359.6160 1360.6542
 14.239  0.924 -7.724 -8.683-36.214-22.453  6.536  6.046 -7.724
 -36.214  6.536  6.046  0.000  0.000  0.000  0.000 14.239   0.92
 92118 912 5111621 1359.6160 1360.6542
 14.412 -1.087  6.331  5.202-32.139-18.198  1.162  1.568  8.056
 -29.655 31.349 37.794  6.121  0.676  9.835 -8.699 13.270  -0.89
 92118 912 5111621 1359.6160 1360.6542
 14.390 -1.104  6.136  4.990-32.762-18.844  0.191  2.411  8.056
 -29.655 31.349 37.794  6.121  0.676  9.835 -8.699 13.270  -0.89
 92118 912 5111621 1359.6160 1360.6542
 13.646 -0.983  8.237  7.217-34.738-21.593  0.659  0.251  8.056
 -29.655 31.349 37.794  6.121  0.676  9.835 -8.699 13.270  -0.89
 92118 912 5111621 1359.6160 1360.6542
 14.365 -1.362  9.031  7.617-35.128-21.236  1.084  0.050  8.056
 -29.655 31.349 37.794  6.121  0.676  9.835 -8.699 13.270  -0.89
 92118 912 5111621 1359.6160 1360.6542
 14.267 -1.375  8.645  7.217-35.383-21.593  0.372  0.251  8.056
 -29.655 31.349 37.794  6.121  0.676  9.835 -8.699 13.270  -0.89
 92118 912 5111621 1359.6160 1360.6542
 14.232 -0.962 10.435  9.436-34.725-20.972  2.326  0.302  8.056
 -29.655 31.349 37.794  6.121  0.676  9.835 -8.699 13.270  -0.89
 92118 912 5111621 1359.6160 1360.6542
 14.255 -1.065  7.832  6.726-27.683-13.906 13.785  4.867  8.056
 -29.655 31.349 37.794  6.121  0.676  9.835 -8.699 13.270  -0.89
 92118 912 9 41310 1359.6160 1360.6542
 13.128 -0.321 15.122 14.788-20.188 -7.579 17.054 22.784 15.920
 -19.705 39.066 59.823  1.965  1.477 -1.028  9.537 13.024  -0.23
 92118 912 9 41310 1359.6160 1360.6542
 13.440 -0.537 17.816 17.259-21.156 -8.224  6.800  1.337 15.920
 -19.705 39.066 59.823  1.965  1.477 -1.028  9.537 13.024  -0.23
 92118 912 9 41310 1359.6160 1360.6542
 12.878 -0.272 16.778 16.496-21.165 -8.817  0.155  0.997 15.920
 -19.705 39.066 59.823  1.965  1.477 -1.028  9.537 13.024  -0.23
 92118 912 9 41310 1359.6160 1360.6542
 13.335 -0.540 17.056 16.496-21.640 -8.817  0.241  0.997 15.920
 -19.705 39.066 59.823  1.965  1.477 -1.028  9.537 13.024  -0.23
 92218 818 1 2 3 2 1360.6542 1361.6292
 14.713 -1.332 -9.416 -8.118-10.268  3.118  6.709  1.087 -9.165
  -9.893 26.217  2.713  2.074 -1.675 28.774  2.567 14.576  -1.08
 92218 818 1 2 3 2 1360.6542 1361.6292
 14.648 -1.224 -9.311 -8.118-10.204  3.118 14.795  1.087 -9.165
  -9.893 26.217  2.713  2.074 -1.675 28.774  2.567 14.576  -1.08
 92218 818 0 0 1 5 1360.6542 1361.6292
 14.658 -1.045 -8.683 -7.664-22.453 -9.121  6.046  0.474 -8.683
 -22.453  6.046 10.174  0.000  6.419  0.000 -3.757 13.777  -1.14
 92218 818 4 610 6 1360.6542 1361.6292
 13.723  1.538 14.634 16.133 -7.408  5.012  7.892 11.505 15.682
  -7.206 59.823 15.199  3.443  0.957  9.537  0.568 14.134   0.76
 92218 818 4 610 6 1360.6542 1361.6292
 14.099  1.603 17.259 18.822 -8.224  4.564  1.337  1.348 15.682
  -7.206 59.823 15.199  3.443  0.957  9.537  0.568 14.134   0.76
 92218 818 4 610 6 1360.6542 1361.6292
 13.898  1.380 14.788 16.133 -7.579  5.012 22.784 11.505 15.682
  -7.206 59.823 15.199  3.443  0.957  9.537  0.568 14.134   0.76
 92218 818 4 610 6 1360.6542 1361.6292
 13.987  1.324 17.531 18.822 -8.114  4.564 16.081  1.348 15.682
  -7.206 59.823 15.199  3.443  0.957  9.537  0.568 14.134   0.76
 92218 818 4 610 6 1360.6542 1361.6292
 14.437  1.447 16.496 17.906 -8.817  4.300  0.997  0.161 15.682
  -7.206 59.823 15.199  3.443  0.957  9.537  0.568 14.134   0.76
 92218 818 4 610 6 1360.6542 1361.6292
 13.932  1.262 15.071 16.302 -3.530  9.094  0.653  0.409 15.682
  -7.206 59.823 15.199  3.443  0.957  9.537  0.568 14.134   0.76
 92318 853 1 1 2 5 1361.6292 1362.6284
 12.593  0.963 -8.100 -9.063  3.520 15.121  1.626  1.033 -8.107
   3.359  2.713  4.146  0.399  0.266  2.567 -5.159 12.437   0.92
 92318 853 1 1 2 5 1361.6292 1362.6284
 12.522  1.081 -8.118 -9.198  3.118 14.648  1.087  2.250 -8.107
   3.359  2.713  4.146  0.399  0.266  2.567 -5.159 12.437   0.92
 92318 853 4131713 1361.6292 1362.6284
 15.063 -1.148  9.713  8.566 -8.064  6.005  1.269  0.269  9.189
  -0.208 43.357 45.711  8.112 -0.883 -6.941 -3.300 13.944  -0.74
 92318 853 4131713 1361.6292 1362.6284
 14.559 -1.350 10.042  8.693 -8.432  5.133  0.134  0.913  9.189
  -0.208 43.357 45.711  8.112 -0.883 -6.941 -3.300 13.944  -0.74
 92318 853 4131713 1361.6292 1362.6284
 14.464 -1.124 10.237  9.114 -7.874  5.596  0.050  0.888  9.189
  -0.208 43.357 45.711  8.112 -0.883 -6.941 -3.300 13.944  -0.74
 92318 853 4131713 1361.6292 1362.6284
 15.035 -0.904  8.217  7.313 -1.936 12.105  0.134  1.493  9.189
  -0.208 43.357 45.711  8.112 -0.883 -6.941 -3.300 13.944  -0.74
 92318 853 4131713 1361.6292 1362.6284
 14.859 -1.330  9.614  8.285  1.047 14.912 19.157 11.216  9.189
  -0.208 43.357 45.711  8.112 -0.883 -6.941 -3.300 13.944  -0.74
 92318 853 4131713 1361.6292 1362.6284
 14.726 -1.278  9.965  8.688  0.524 14.255  4.163 20.805  9.189
  -0.208 43.357 45.711  8.112 -0.883 -6.941 -3.300 13.944  -0.74
 92318 853 4131713 1361.6292 1362.6284
 14.455 -1.176  9.460  8.285  1.451 14.912  3.229 11.216  9.189
  -0.208 43.357 45.711  8.112 -0.883 -6.941 -3.300 13.944  -0.74
 92318 853 3 3 6 2 1361.6292 1362.6284
 15.177 -1.425 16.133 14.709  5.012 19.195 11.505  8.007 16.428
   5.616 15.199  8.706  4.399 -2.582  0.568 10.961 14.425  -1.69
 92418 854 2 3 5 3 1362.6284 1363.6278
 14.317  0.046 -9.051 -9.097 15.365 28.688  0.597  0.619 -9.022
  14.804  4.146  1.093  0.664  1.450 -5.159 30.251 15.552  -0.34
 92418 854 2 3 5 3 1362.6284 1363.6278
 13.964  0.004 -9.063 -9.067 15.121 28.092  1.033  0.050 -9.022
  14.804  4.146  1.093  0.664  1.450 -5.159 30.251 15.552  -0.34
 92418 854 2 3 5 3 1362.6284 1363.6278
 14.437 -0.132 -9.198 -9.067 14.648 28.092  2.250  0.050 -9.022
  14.804  4.146  1.093  0.664  1.450 -5.159 30.251 15.552  -0.34
 92418 854 3 3 6 5 1362.6284 1363.6278
 14.669 -0.102 -7.493 -7.391  2.771 16.446  8.715  7.896 -6.638
  -1.027 23.302 12.397  6.087 -0.080-11.183 -4.094 16.574   0.52
 92418 854 3 3 6 5 1362.6284 1363.6278
 14.764  0.129 -6.481 -6.610  0.678 14.448  0.050  0.892 -6.638
  -1.027 23.302 12.397  6.087 -0.080-11.183 -4.094 16.574   0.52
 92418 854 3 3 6 5 1362.6284 1363.6278
 14.313  0.160 -6.774 -6.934 -4.624  8.696  2.956  2.552 -6.638
  -1.027 23.302 12.397  6.087 -0.080-11.183 -4.094 16.574   0.52
 92418 854 2 1 3 5 1362.6284 1363.6278
 12.716  1.099-10.088-11.186 -8.330  3.393  0.568  1.357-10.164
  -8.866  1.263  2.893  1.944  1.158 22.359 16.457 14.074   0.72
 92418 854 2 1 3 5 1362.6284 1363.6278
 12.786  1.233 -9.990-11.222 -8.842  2.952  0.487  0.186-10.164
  -8.866  1.263  2.893  1.944  1.158 22.359 16.457 14.074   0.72
 92418 854 0 0 1 1 1362.6284 1363.6278
 14.392  0.950 -7.032 -7.981-44.302-30.904  0.573  0.475 -7.032
 -44.302  0.573  0.475  0.000  0.000  0.000  0.000 14.392   0.95
 92418 854 4 913 5 1362.6284 1363.6278
 14.258 -0.367  8.688  8.321 14.255 27.520 20.805  1.793  8.450
  12.742 45.711 10.570  7.229 -5.907 -3.300 36.228 15.806  -0.50
 92418 854 4 913 5 1362.6284 1363.6278
 14.067 -0.648  8.285  7.637 14.912 27.985 11.216  6.329  8.450
  12.742 45.711 10.570  7.229 -5.907 -3.300 36.228 15.806  -0.50
 92418 854 4 913 5 1362.6284 1363.6278
 14.519 -0.451  8.088  7.637 14.460 27.985  1.412  6.329  8.450
  12.742 45.711 10.570  7.229 -5.907 -3.300 36.228 15.806  -0.50
 92418 854 4 913 5 1362.6284 1363.6278
 14.815 -0.660  8.981  8.321 13.699 27.520  1.586  1.793  8.450
  12.742 45.711 10.570  7.229 -5.907 -3.300 36.228 15.806  -0.50
 92418 854 1 1 2 4 1362.6284 1363.6278
 13.684  0.064 14.709 14.773 19.195 31.886  8.007 11.961 14.737
  19.047  8.706 14.005  1.817  2.479 10.961 16.390 14.455  -0.14
 92518 856 2 3 5 8 1363.6278 1364.6243
 14.621  0.586 -7.391 -7.974 16.446 30.036  7.896  7.860 -7.159
  14.552 12.397 14.697  6.007  0.754 -4.094 -3.734 13.356   0.61
 92518 856 2 3 5 8 1363.6278 1364.6243
 14.535  0.243 -6.413 -6.655 14.744 28.247  1.007  0.050 -7.159
  14.552 12.397 14.697  6.007  0.754 -4.094 -3.734 13.356   0.61
 92518 856 2 3 5 8 1363.6278 1364.6243
 14.222  0.435 -6.934 -7.367  8.696 21.888  2.552  0.612 -7.159
  14.552 12.397 14.697  6.007  0.754 -4.094 -3.734 13.356   0.61
 92518 856 2 3 5 3 1363.6278 1364.6243
 13.883 -0.274-11.186-10.913  3.393 16.247  1.357  1.087-10.885
   4.215  2.893  6.666  3.102 -2.276 16.457 33.750 12.471   0.41
 92518 856 2 3 5 3 1363.6278 1364.6243
 14.326 -0.310-11.222-10.913  2.952 16.247  0.186  1.087-10.885
   4.215  2.893  6.666  3.102 -2.276 16.457 33.750 12.471   0.41
 92518 856 2 3 5 3 1363.6278 1364.6243
 14.567 -0.206-11.118-10.913  2.712 16.247  0.393  1.087-10.885
   4.215  2.893  6.666  3.102 -2.276 16.457 33.750 12.471   0.41
 92518 856 1 2 3 3 1363.6278 1364.6243
 15.465  0.076  8.361  8.437 18.848 33.278  0.127  0.406  8.548
  19.235  0.855  0.506  1.441  0.255-70.920-75.531 14.992  -0.44
 92518 856 1 2 3 3 1363.6278 1364.6243
 14.935 -0.114  7.298  7.185 19.000 32.902  0.202  0.050  8.548
  19.235  0.855  0.506  1.441  0.255-70.920-75.531 14.992  -0.44
 92518 856 1 4 5 1 1363.6278 1364.6243
